Annual Net emissions/removals in kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query results for — Party: Australia and 44 other(s) | Year: Base year and 28 other(s) | Category: 1.  Energy and 123 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: NMVOC | Unit: kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Last Inventory Year (2017)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
Australia,1.A.2.f  Non-metallic Minerals,4.356504711,4.356504711,4.447466676,4.039667303,4.51556964,5.143906832,5.145882169,5.614542275,5.935966533,5.984183393,6.353566306,5.891972725,5.944718807,6.298655095,7.696262493,8.980272037,11.15241804,16.47035825,14.46283446,16.71305805,15.12163726,19.60336458,17.79148383,19.2512857,16.44331626,14.84805318,20.81193602,20.49378664,13.63117834
Australia,1.A.2.g  Other,37.77392804,37.77392804,36.11248822,36.1011552,36.42284983,36.70779485,37.32126101,39.22112148,42.11401861,41.01823667,41.06514929,40.79351102,39.5420995,43.65593882,38.27837569,37.39413097,38.24290132,36.64793815,38.03777912,41.01767111,42.73618662,43.418776,48.94583363,59.04317162,68.46404227,69.181949,66.64472625,65.14809026,67.5719892
Australia,1.A.3  Transport,377.6813277,377.6813277,373.730071,379.11032,385.995151,390.415557,398.8882349,401.1314668,381.2317024,375.9288701,362.5784458,341.2725024,325.4721765,330.676776,312.9775507,308.8408776,284.6365552,281.0993489,264.7852993,254.6467904,247.7640157,248.0561498,241.3590907,236.4476712,233.825085,234.5684323,238.4096908,238.3172785,240.0730536
Australia,1.A.3.a  Domestic Aviation,0.558681344,0.558681344,0.718241491,0.788637782,0.829668083,0.880211942,1.033864081,1.134955765,1.207410667,1.100434283,1.062586326,1.109207859,1.237830544,1.096435628,1.047393408,1.098336191,1.198953214,1.257954291,1.343351595,1.471471834,1.476383454,1.502800037,1.67989052,1.742659613,1.847627297,1.86122728,1.828560182,1.863705049,1.850408619
Australia,1.A.3.b  Road Transportation,341.2272109,341.2272109,337.9248016,342.9100641,349.4303083,353.5827242,360.7339357,362.7230219,342.9128893,338.0308702,324.5089137,302.5310476,286.9593713,291.2003683,273.7456517,267.2142114,241.3240207,240.180824,222.4423265,213.2680509,205.176747,204.3884554,196.8865197,191.2624325,187.5768291,189.5241334,192.1756526,191.2020562,190.650179
Australia,1.A.3.c  Railways,1.7686,1.7686,1.7608,1.7118,1.6834,1.6259,1.57549,1.58542,1.59749,1.59111,1.59324,1.5904,1.5151471,1.5909467,1.664382,1.84671,1.923745,1.9312,1.973142727,2.353320107,2.4429183,2.413503,2.490964,2.758492,2.967374,3.044196,3.289856,3.391528,3.540628
Australia,1.A.3.d  Domestic Navigation,33.49641298,33.49641298,32.7094322,33.07618279,33.41558411,33.68000897,34.88226121,35.02168022,34.84962055,34.54093647,34.73749249,35.35603409,35.07689994,36.08753245,35.80153002,37.93899985,39.44557857,36.986099,38.27599221,36.80225097,37.93662854,39.02037292,39.56478225,39.96097652,40.71140709,39.43689748,40.41890713,41.16437947,43.30998749
Australia,1.A.3.e  Other Transportation,0.630422506,0.630422506,0.616795698,0.623635255,0.636190457,0.646711917,0.662683855,0.666388869,0.664291878,0.665519179,0.676213361,0.685812824,0.682927646,0.701492853,0.718593566,0.742620195,0.744257727,0.7432716,0.750486334,0.751696605,0.731338439,0.731018404,0.736934185,0.723110484,0.721847509,0.701978161,0.696714939,0.695609787,0.72185041
Australia,1.A.4  Other Sectors,160.0907693,160.0907693,163.4236584,167.476712,168.4089279,165.5542463,161.6851914,157.8557925,155.6578247,148.0671906,141.5927987,135.909809,142.6332843,127.8079308,131.9217936,130.2586486,130.2904876,126.3572129,122.9421291,121.6524217,117.7721838,116.8537059,114.2667953,115.3068335,116.1815827,115.4562076,117.5417017,120.0150051,123.8066192
Australia,1.A.4.a  Commercial/Institutional,0.487863955,0.487863955,0.491993373,0.497850236,0.499347476,0.498832277,0.557313739,0.928808706,1.243673807,1.563362184,1.932675602,2.249492769,2.599535059,2.702754056,2.725564524,2.887502321,2.987702133,3.773486632,3.95242038,4.334074393,3.215026122,3.348091438,3.285719178,3.818678627,4.116886094,5.305214792,6.11331942,6.015486303,5.568003484
Australia,1.A.4.b  Residential,134.2565244,134.2565244,137.4272841,141.105338,141.1407233,137.2827473,132.5125443,128.1520767,124.3739881,115.5618443,107.3384854,99.6240119,97.35582591,81.79211047,81.19575022,79.27921544,76.72210665,74.63688279,72.60607839,70.38294783,67.88783881,65.47643656,62.20048288,61.95315939,61.89048347,60.56792135,58.85248656,58.2622593,58.20202235
Australia,1.A.4.c  Agriculture/Forestry/Fishing,25.34638095,25.34638095,25.50438095,25.87352381,26.76885714,27.77266667,28.61533333,28.77490705,30.04016281,30.94198414,32.32163766,34.03630433,42.67792338,43.31306623,48.00047883,48.09193083,50.58067881,47.94684344,46.3836303,46.93539948,46.66931883,48.02917791,48.78059328,49.53499552,50.17421315,49.58307145,52.57589568,55.73725949,60.03659337
Australia,1.A.5  Other (Not specified elsewhere),0.509755297,0.509755297,0.481745882,0.501342012,0.504210395,0.537516984,0.600661955,0.681787013,0.684092037,0.617614887,0.570695111,0.548242912,0.508695425,0.488832653,0.466535638,0.464555071,0.459953764,0.454301325,0.653964978,0.649747367,0.464806565,0.489354934,0.403479224,0.423510921,0.413220199,0.519807792,0.525103483,0.490773032,0.421712924
Australia,1.A.5.a  Stationary,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,IE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.A.5.b  Mobile,0.509755297,0.509755297,0.481745882,0.501342012,0.504210395,0.537516984,0.600661955,0.681787013,0.684092037,0.617614887,0.570695111,0.548242912,0.508695425,0.488832653,0.466535638,0.464555071,0.459953764,0.454301325,0.653964978,0.649747367,0.464806565,0.489354934,0.403479224,0.423510921,0.413220199,0.519807792,0.525103483,0.490773032,0.421712924
Australia,1.B  Fugitive Emissions from Fuels,178.4701023,178.4701023,174.0968268,177.916644,173.7672916,172.5607582,180.6299825,179.9429184,181.4609061,195.8277649,181.8279246,190.7686983,206.3707584,214.9602636,205.8823144,201.9662509,198.4604553,202.3337186,212.0933235,217.5851297,235.559233,236.7021749,236.8042141,233.9922063,222.2624396,239.5057741,250.1635084,251.3797327,265.437502
Australia,1.B.1  Solid Fuels,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA"
Australia,1.B.1.a  Coal Mining and Handling,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.1.b  Solid Fuel Transformation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.1.c  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,178.4701023,178.4701023,174.0968268,177.916644,173.7672916,172.5607582,180.6299825,179.9429184,181.4609061,195.8277649,181.8279246,190.7686983,206.3707584,214.9602636,205.8823144,201.9662509,198.4604553,202.3337186,212.0933235,217.5851297,235.559233,236.7021749,236.8042141,233.9922063,222.2624396,239.5057741,250.1635084,251.3797327,265.437502
Australia,1.B.2.a  Oil,89.4959456,89.4959456,88.3354268,88.678519,90.23797693,91.24371087,93.37586493,95.04849733,95.18570197,95.66084783,95.6553424,94.21225666,104.3009718,115.2761305,110.2664595,102.7587286,98.28637847,94.01130621,98.05574584,96.33600562,126.5186004,121.2312232,127.5151644,117.9790938,109.3068691,126.9060309,123.9895545,111.4492773,112.1935452
Australia,1.B.2.b  Natural Gas,49.92672461,49.92672461,49.54452158,52.46921012,48.93809539,50.07817198,54.48566725,54.15526806,59.67242745,57.0365967,61.41711527,67.5620112,71.88074789,73.43513841,72.93590459,75.98566893,78.43177351,85.53414774,88.24798358,95.01412062,94.66539056,99.96509672,97.01230802,99.41661222,96.35293512,96.28245484,101.1624605,106.4337804,107.7002678
Australia,1.B.2.c  Venting and Flaring,39.04743208,39.04743208,36.21687839,36.76891489,34.59121932,31.23887538,32.7684503,30.73915301,26.60277665,43.13032039,24.75546694,28.99443044,30.18903877,26.24899461,22.67995035,23.22185336,21.74230334,22.78826464,25.78959404,26.23500346,14.37524198,15.5058549,12.27674166,16.59650028,16.60263538,16.31728828,25.01149326,33.496675,45.54368897
Australia,1.B.2.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,International Bunkers,5.04862175,5.04862175,5.026976774,5.182343,5.486753167,5.789814732,6.744651978,7.143630976,7.128116666,7.434818614,7.689431611,8.006103761,8.22177921,7.524125112,6.822015817,7.801938275,8.516958182,8.989273194,9.345223396,9.575595874,9.518333978,9.682359877,9.247759566,10.02500306,10.03240659,10.92358014,10.51841163,11.00993593,11.97688156
Australia,International Aviation,3.34735175,3.34735175,3.481126774,3.697633,4.004613167,4.117794732,4.520181978,4.868720976,5.039166666,5.594948614,5.628281611,5.673703761,6.03767921,5.159405112,4.526176817,5.461788275,6.322548182,6.408073194,7.19295937,7.103933023,7.229493978,7.909279877,7.669319566,7.953833061,8.386376586,9.031640139,9.097043628,9.588138807,10.51972267
Australia,International Navigation,1.70127,1.70127,1.54585,1.48471,1.48214,1.67202,2.22447,2.27491,2.08895,1.83987,2.06115,2.3324,2.1841,2.36472,2.295839,2.34015,2.19441,2.5812,2.152264026,2.471662851,2.28884,1.77308,1.57844,2.07117,1.64603,1.89194,1.421368,1.421797125,1.457158884
Australia,Multilateral Operations,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.  Industrial Processes and Product Use,218.4907649,218.4907649,209.2454575,204.0082743,219.800851,227.0878884,229.9187279,217.6262341,227.5578793,223.7291908,224.1958541,236.4318374,217.4767861,228.3875254,240.9805568,236.0068132,237.194709,239.3630667,236.0290782,232.9173695,236.7949657,237.8233291,236.5140738,229.2808029,237.5825776,236.991404,240.7205406,239.5031702,246.3471582
Australia,2.A  Mineral Industry,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4  Other Process Uses of Carbonates,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.a  Ceramics,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.b  Other Uses of Soda Ash,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.c  Non-metallurgical Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B  Chemical Industry,4.101887377,4.101887377,4.355439536,4.564227928,4.3810266,5.072297413,4.924137554,5.04603231,5.973393767,0.4906838,5.922543833,5.817759768,5.128082291,4.7531688,5.086366028,5.208790366,5.061159686,2.805117245,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681
Australia,2.B.1  Ammonia Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B.3  Adipic Acid Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B.5  Carbide Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B.8  Petrochemical and Carbon Black Production,4.101887377,4.101887377,4.355439536,4.564227928,4.3810266,5.072297413,4.924137554,5.04603231,5.973393767,0.4906838,5.922543833,5.817759768,5.128082291,4.7531688,5.086366028,5.208790366,5.061159686,2.805117245,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681,2.842560681
Australia,2.B.10  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.C  Metal Industry,0.094038567,0.094038567,0.091605722,0.097040093,0.094992474,0.104981844,0.091889066,0.10740434,0.107305644,0.103348715,0.108537068,0.093168632,0.116371075,0.115123123,0.139343323,0.142754918,0.091612089,0.093700596,0.097457147,0.095663388,0.077876125,0.086938078,0.102832273,0.080269705,0.063006842,0.058830748,0.061874797,0.063571896,0.068216967
Australia,2.C.1  Iron and Steel Production,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,2.C.2  Ferroalloys Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.C.3  Aluminium Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.C.4  Magnesium Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.C.5  Lead Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO,NO,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO
Australia,2.C.6  Zinc Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.C.7  Other,0.094038567,0.094038567,0.091605722,0.097040093,0.094992474,0.104981844,0.091889066,0.10740434,0.107305644,0.103348715,0.108537068,0.093168632,0.116371075,0.115123123,0.139343323,0.142754918,0.091612089,0.093700596,0.097457147,0.095663388,0.077876125,0.086938078,0.102832273,0.080269705,0.063006842,0.058830748,0.061874797,0.063571896,0.068216967
Australia,2.D  Non-energy Products from Fuels and Solvent Use,174.2911425,174.2911425,167.5002662,165.8962763,170.6392504,176.1749151,172.1847633,160.724839,164.9915364,163.8726303,164.5277287,172.279383,166.7236928,169.7119245,177.1026329,176.6261379,175.8398993,181.1308248,178.5967809,178.0127709,183.1664395,185.3706353,184.0454858,185.1327956,187.1915125,185.8332178,187.3692614,189.052476,190.7910851
Australia,2.D.1  Lubricant Use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.D.2  Paraffin Wax Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.D.3  Other,174.2911425,174.2911425,167.5002662,165.8962763,170.6392504,176.1749151,172.1847633,160.724839,164.9915364,163.8726303,164.5277287,172.279383,166.7236928,169.7119245,177.1026329,176.6261379,175.8398993,181.1308248,178.5967809,178.0127709,183.1664395,185.3706353,184.0454858,185.1327956,187.1915125,185.8332178,187.3692614,189.052476,190.7910851
Australia,2.G  Other Product Manufacture and Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.G.4  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.H  Other,40.0036965,40.0036965,37.298146,33.45073,44.6855815,45.735694,52.717938,51.7479585,56.4856435,59.262528,53.6370445,58.241526,45.50864,53.807309,58.6522145,54.02913,56.20203795,55.33342409,54.49227948,51.96637453,50.70808941,49.52319506,49.52319506,41.22517684,47.48549763,48.25679483,50.44684368,47.54456159,52.64529548
Australia,2.H.2  Food and Beverages Industry,40.0036965,40.0036965,37.298146,33.45073,44.6855815,45.735694,52.717938,51.7479585,56.4856435,59.262528,53.6370445,58.241526,45.50864,53.807309,58.6522145,54.02913,56.20203795,55.33342409,54.49227948,51.96637453,50.70808941,49.52319506,49.52319506,41.22517684,47.48549763,48.25679483,50.44684368,47.54456159,52.64529548
Australia,3.  Agriculture,26.5679962,26.5679962,26.19690908,24.17975395,29.2422834,33.40107973,19.37744463,29.62824695,36.00014881,32.43763587,35.02181079,31.05862279,31.40148102,32.35190655,15.24376447,31.31357086,20.71021911,26.23947563,11.65096647,14.4421394,17.89927531,15.5757266,22.91289404,23.13664068,21.62570784,20.13714959,19.24960628,17.52137178,28.21213392
Australia,3.B  Manure Management,"NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA","NE,NA"
Australia,3.C  Rice Cultivation,"NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE","NO,NE"
Australia,3.C.1  Irrigated,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Australia,3.C.2  Rainfed,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,3.C.3  Deep Water,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,3.C.4  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,3.D  Agricultural Soils,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,3.E  Prescribed Burning of Savannas,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,3.F  Field Burning of Agricultural Residues,26.5679962,26.5679962,26.19690908,24.17975395,29.2422834,33.40107973,19.37744463,29.62824695,36.00014881,32.43763587,35.02181079,31.05862279,31.40148102,32.35190655,15.24376447,31.31357086,20.71021911,26.23947563,11.65096647,14.4421394,17.89927531,15.5757266,22.91289404,23.13664068,21.62570784,20.13714959,19.24960628,17.52137178,28.21213392
Australia,3.J  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,"4.  Land Use, Land-Use Change and Forestry",2265.116796,2265.116796,2140.884131,1904.338816,1844.343375,1830.752034,1886.481546,1994.113206,2053.286284,2121.779642,2238.723165,2444.022148,2347.950141,2357.308852,2337.942506,2142.791872,2154.166873,2345.386586,2396.514729,2229.077707,2235.422952,2228.683895,2192.959436,2061.516244,2099.70018,2109.10483,1919.192425,1897.512987,1971.656052
Australia,4.A  Forest Land,599.0738327,599.0738327,604.6005905,624.2368063,629.9194752,564.7683069,582.0193236,616.0559437,576.9179924,585.5348875,591.0691141,661.6312734,625.3587029,646.8574063,660.997015,633.082317,594.6638085,631.723403,677.3546287,758.825654,756.8807839,744.7697496,795.2423276,731.0000498,715.6662043,753.9675506,761.4000271,695.2833772,722.4793202
