Annual Net emissions/removals in kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query results for — Party: Australia and 44 other(s) | Year: Base year and 28 other(s) | Category: 1.  Energy and 238 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CH₄ | Unit: kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Last Inventory Year (2017)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
Australia,"1.A.2.e  Food Processing, Beverages and Tobacco",0.714846463,0.714846463,0.689555869,0.580084095,0.693619954,0.748143345,0.809373871,0.884789891,0.944568989,0.973933211,0.950337269,0.919090503,0.858880827,0.806753748,0.828067468,0.872539844,0.934890011,0.934496191,0.945482167,0.959782981,0.513781656,0.776393847,0.73574123,0.74718351,0.898041397,0.816560794,0.899158525,0.868403192,0.944818324
Australia,1.A.2.f  Non-metallic Minerals,0.145724189,0.145724189,0.137611785,0.129304425,0.135334389,0.14850885,0.150261746,0.149519766,0.15731109,0.157284782,0.164299918,0.157786708,0.16281425,0.168731343,0.199036143,0.217003206,0.240790674,0.308359422,0.293879673,0.321843687,0.308015167,0.363849811,0.346718085,0.35630833,0.310685519,0.28806997,0.36501196,0.360838003,0.267733593
Australia,1.A.2.g  Other,0.336398794,0.336398794,0.323482617,0.321888336,0.327003497,0.331162231,0.338589729,0.352168249,0.372558259,0.366137965,0.371901397,0.372821449,0.353421915,0.380165654,0.32561077,0.320166432,0.325977817,0.314035293,0.325287799,0.347786136,0.3663174,0.368411718,0.413360584,0.494489526,0.564807137,0.56748778,0.537814979,0.524939777,0.544415922
Australia,1.A.2.g.i  Manufacturing of Machinery,0.041426,0.041426,0.041237762,0.041144762,0.045720667,0.050389571,0.054872476,0.054872476,0.054500476,0.058983381,0.058797381,0.058425381,0.043209667,0.038447762,0.040287067,0.043191067,0.043010476,0.039322041,0.039646268,0.040291249,0.038582569,0.038972406,0.038973001,0.045270839,0.043119991,0.040191735,0.030717373,0.02988294,0.02530214
Australia,1.A.2.g.iii  Mining (Excluding Fuels) and Quarrying,0.096852289,0.096852289,0.099048229,0.103158744,0.107991853,0.111695998,0.123578463,0.142239164,0.167617971,0.165026321,0.175154698,0.180620879,0.184225245,0.216827823,0.166431486,0.155569278,0.161234724,0.154501222,0.163854854,0.183949123,0.208734061,0.208052846,0.245883322,0.320136276,0.397281754,0.407172735,0.386062534,0.372963298,0.393254437
Australia,1.A.2.g.v  Construction,0.150729271,0.150729271,0.136614986,0.131786414,0.127048752,0.122877323,0.118515418,0.114429704,0.11034399,0.107253947,0.103721479,0.100098102,0.097218449,0.096155979,0.093824493,0.092735919,0.092568502,0.087435558,0.087365345,0.08738341,0.085491069,0.084010711,0.083945518,0.083330476,0.081928648,0.079859663,0.081018435,0.079918687,0.078712
Australia,1.A.2.g.vi  Textile and Leather,0.008601558,0.008601558,0.008064693,0.007924433,0.00864097,0.008777628,0.009236294,0.008512554,0.008254199,0.008067325,0.007693576,0.00741555,0.00741555,0.007507186,0.007434327,0.007207527,0.007551364,0.007383512,0.007330623,0.006982428,0.006261037,0.005868185,0.005928791,0.005968695,0.00598321,0.005893996,0.005677926,0.005710505,0.005809594
Australia,1.A.2.g.viii  Other,0.038789675,0.038789675,0.038516948,0.037873983,0.037601255,0.03742171,0.032387078,0.032114351,0.031841623,0.026806991,0.026534264,0.026261537,0.021353005,0.021226905,0.017633397,0.021462643,0.021612751,0.02539296,0.027090709,0.029179926,0.027248664,0.03150757,0.038629951,0.039783239,0.036493534,0.034369651,0.034338712,0.036464347,0.04133775
Australia,1.A.3  Transport,26.34514445,26.34514445,26.29424828,26.98988595,27.83401947,28.5852931,29.66830512,30.18224065,30.23820627,29.3086763,28.7427301,27.31720724,26.00519695,26.32311056,25.49456909,24.9254697,22.00900689,21.27729173,19.90850287,18.7929852,18.07262979,17.70724406,16.61647476,16.00322614,15.41002015,15.07924699,15.05332552,14.70622636,14.51571513
Australia,1.A.3.a  Domestic Aviation,0.020374283,0.020374283,0.024553749,0.027124114,0.028804829,0.029871072,0.031885373,0.033222418,0.033368142,0.033423277,0.034096417,0.03422237,0.036423008,0.029699001,0.028884905,0.029971838,0.03247609,0.032358646,0.029384214,0.034900241,0.033143373,0.034153911,0.035973716,0.037070479,0.037961749,0.036908684,0.033143618,0.032343749,0.033908018
Australia,1.A.3.b  Road Transportation,22.4180058,22.4180058,22.45481044,23.10452749,23.89858163,24.61571891,25.56249899,26.05525469,26.12603894,25.24257457,24.63384083,23.13177664,21.84517868,22.02567673,21.21591759,20.40036612,17.28605857,16.82418395,15.34301989,14.38549915,13.55306585,13.08160413,11.93346006,11.25905376,10.57225711,10.37925594,10.25813309,9.817657018,9.352939615
Australia,1.A.3.b.i  Cars,17.84488693,17.84488693,17.83961079,18.29927252,18.84797875,19.33943843,19.99135691,20.22366357,20.09605761,19.15664534,18.883885,17.48621597,16.16275024,16.20095234,15.15408403,14.30322033,12.08157618,11.56035636,10.14175154,9.347966039,8.642111552,8.318593864,7.389108741,6.968877105,6.302405888,6.220237622,6.188840699,5.594625156,5.313730512
Australia,1.A.3.b.ii  Light Duty Trucks,3.24068068,3.24068068,3.302365044,3.465787049,3.637897631,3.788996367,3.970775073,4.138314286,4.243419292,4.20888675,3.941936204,3.788774891,3.870975199,3.969947956,4.11046201,4.135048655,3.251318693,3.28062853,3.027694143,2.880716106,2.803536558,2.689523199,2.406878924,2.34244329,2.283615606,2.229303387,2.100301949,2.181806252,2.093087532
Australia,1.A.3.b.iii  Heavy Duty Trucks and Buses,1.113600166,1.113600166,1.098222268,1.123036959,1.192506739,1.264215235,1.372421967,1.464378931,1.558734442,1.648856281,1.644761747,1.677420123,1.595928154,1.591534353,1.743825709,1.732886022,1.741948756,1.79246218,1.893277274,1.848778852,1.774440548,1.710052066,1.814997587,1.666168009,1.688388698,1.646200868,1.644387031,1.710493281,1.60662237
Australia,1.A.3.b.iv  Motorcycles,0.218838022,0.218838022,0.214612338,0.216430962,0.220198506,0.223068877,0.227945045,0.228897911,0.227827594,0.228186202,0.163257887,0.179365653,0.21552509,0.26324208,0.207545837,0.229211117,0.211214945,0.190736877,0.28029694,0.308038153,0.332977192,0.363435001,0.322474808,0.281565361,0.297846919,0.28351406,0.324603411,0.330732328,0.339499201
Australia,1.A.3.b.v  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.A.3.c  Railways,0.09926,0.09926,0.0992,0.09606,0.09446,0.0916,0.08876,0.08894,0.08962,0.08964,0.08976,0.0896,0.0853604,0.0896308,0.093768,0.10404,0.10838,0.1088,0.111162971,0.132581415,0.1376292,0.135972,0.140336,0.155408,0.167176,0.171504,0.185344,0.191072,0.199472
Australia,1.A.3.d  Domestic Navigation,3.738881442,3.738881442,3.653104911,3.693865643,3.737096901,3.764807219,3.89416599,3.910564172,3.891923833,3.844953002,3.880266153,3.95021097,3.909959256,4.035823363,4.004109416,4.244971532,4.428506857,4.151297669,4.259047014,4.071958612,4.221893577,4.335499606,4.392387408,4.441750342,4.515059329,4.374793098,4.480082609,4.565195634,4.802612039
Australia,1.A.3.e  Other Transportation,0.068622928,0.068622928,0.062579177,0.068308703,0.075076112,0.083295903,0.090994762,0.094259365,0.097255357,0.098085445,0.104766695,0.111397264,0.128275601,0.142280669,0.151889177,0.146120204,0.153585371,0.160651468,0.16588878,0.168045782,0.12689779,0.120014415,0.114317577,0.109943554,0.11756596,0.116785271,0.096622203,0.099957956,0.126783457
Australia,1.A.3.e.i  Pipeline Transport,0.040008219,0.040008219,0.034516895,0.040008219,0.046284018,0.054128767,0.061189041,0.064326941,0.06746484,0.068249315,0.074525114,0.080800913,0.098059361,0.111395434,0.120340016,0.113358974,0.120855416,0.128070232,0.133044587,0.135176005,0.094387861,0.087419763,0.081362519,0.077574368,0.085366557,0.085507763,0.065299689,0.068735689,0.094717498
Australia,1.A.3.e.ii  Other,0.028614709,0.028614709,0.028062282,0.028300484,0.028792094,0.029167136,0.029805721,0.029932425,0.029790517,0.02983613,0.030241581,0.030596351,0.030216241,0.030885235,0.031549161,0.032761229,0.032729954,0.032581236,0.032844193,0.032869777,0.032509928,0.032594651,0.032955058,0.032369186,0.032199403,0.031277509,0.031322514,0.031222266,0.032065959
Australia,1.A.4  Other Sectors,97.09841881,97.09841881,99.77633922,102.6061196,102.4820918,99.32647488,95.35809014,91.87825682,88.95362574,82.00040897,75.41676079,69.27173422,67.73704723,55.24635496,54.59515761,52.70260538,50.70466529,49.0872823,47.39447752,45.63584016,43.78461972,41.88507035,39.22739941,39.23038305,39.23933267,38.48722246,37.16319172,36.75734284,36.50376846
Australia,1.A.4.a  Commercial/Institutional,0.05717047,0.05717047,0.058236242,0.060089246,0.060919283,0.061101976,0.064287353,0.068320048,0.069556263,0.073021805,0.077700193,0.08147453,0.076858584,0.079769712,0.081190281,0.082909633,0.083532065,0.089172377,0.09057676,0.093704897,0.106249295,0.108819578,0.113930911,0.115726204,0.116013944,0.12648507,0.132668689,0.132620264,0.133406687
Australia,1.A.4.b  Residential,96.86131501,96.86131501,99.53705536,102.362297,102.2311249,99.06416338,95.0866504,91.59791772,88.65909762,81.68411055,75.06219826,68.85730211,67.18211679,54.67995148,53.99819318,52.0986881,50.08338151,48.47416055,46.7880578,45.01842791,43.15918658,41.22756295,38.52186736,38.51086638,38.51107746,37.75632643,36.38674646,35.94264487,35.63379695
Australia,1.A.4.b.i  Stationary Combustion,96.22034553,96.22034553,98.90846024,101.7283662,101.586182,98.41081954,94.41900224,90.92743141,87.99179004,81.01578123,74.38478684,68.17194385,66.505273,53.98812222,53.29149197,51.36483656,49.35023054,47.74434086,46.05234788,44.28214492,42.43096418,40.49744275,37.78367406,37.78579662,37.78981083,37.05571023,35.68512215,35.24326611,34.91551947
Australia,1.A.4.b.ii  Off-road Vehicles and Other Machinery,0.640969479,0.640969479,0.628595112,0.633930848,0.644942899,0.653343845,0.667648159,0.670486316,0.66730758,0.668329316,0.67741142,0.685358261,0.676843789,0.69182926,0.706701205,0.733851534,0.733150971,0.729819692,0.735709921,0.736282997,0.728222398,0.730120193,0.7381933,0.72506976,0.721266629,0.700616196,0.701624309,0.699378759,0.718277482
Australia,1.A.4.b.iii  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.A.4.c  Agriculture/Forestry/Fishing,0.179933333,0.179933333,0.181047619,0.183733333,0.190047619,0.201209524,0.207152381,0.212019048,0.224971861,0.243276623,0.276862338,0.332957576,0.478071861,0.486633766,0.515774146,0.521007651,0.537751714,0.523949369,0.515842951,0.523707351,0.519183843,0.548687831,0.591601139,0.603790471,0.612241264,0.604410958,0.643776569,0.682077714,0.736564823
Australia,1.A.4.c.i  Stationary,0.179933333,0.179933333,0.181047619,0.183733333,0.190047619,0.201209524,0.207152381,0.212019048,0.224971861,0.243276623,0.276862338,0.332957576,0.478071861,0.486633766,0.515774146,0.521007651,0.537751714,0.523949369,0.515842951,0.523707351,0.519183843,0.548687831,0.591601139,0.603790471,0.612241264,0.604410958,0.643776569,0.682077714,0.736564823
Australia,1.A.4.c.ii  Off-road Vehicles and Other Machinery,"NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA"
Australia,1.A.4.c.iii  Fishing,"NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA"
Australia,1.A.5  Other (Not specified elsewhere),0.026183991,0.026183991,0.02308026,0.02581697,0.024957578,0.02885655,0.036262331,0.042824681,0.043490204,0.036066881,0.029672358,0.027935786,0.023408248,0.022910354,0.021467457,0.021695113,0.021799414,0.022262969,0.053262923,0.052346182,0.026621838,0.029920841,0.031439449,0.031252283,0.027531506,0.033536615,0.027142939,0.036169554,0.030871398
Australia,1.A.5.a  Stationary,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.A.5.b  Mobile,0.026183991,0.026183991,0.02308026,0.02581697,0.024957578,0.02885655,0.036262331,0.042824681,0.043490204,0.036066881,0.029672358,0.027935786,0.023408248,0.022910354,0.021467457,0.021695113,0.021799414,0.022262969,0.053262923,0.052346182,0.026621838,0.029920841,0.031439449,0.031252283,0.027531506,0.033536615,0.027142939,0.036169554,0.030871398
Australia,Waste Incineration with Energy Recovery included as Biomass,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,Waste Incineration with Energy Recovery included as Fossil Fuels,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B  Fugitive Emissions from Fuels,1191.173395,1191.173395,1210.516563,1285.253611,1229.567674,1143.28992,1186.108718,1214.463385,1324.577926,1329.853092,1188.977764,1275.453856,1251.050859,1202.898251,1180.104956,1210.769303,1256.171156,1302.936117,1362.311666,1374.103068,1349.266938,1350.021685,1330.8463,1330.737829,1313.375096,1245.616622,1371.840341,1417.549177,1428.315504
Australia,1.B.1  Solid Fuels,839.6602564,839.6602564,852.4010739,887.6806075,894.0457347,820.1296708,820.3052702,838.3092145,933.9729682,974.3592446,903.2125819,975.8035864,960.7864175,930.0985886,910.8996156,924.610786,995.6123815,1027.616527,1119.006519,1105.728551,1069.325847,1032.535679,1010.70823,1006.721414,973.3530898,929.2335903,1017.561015,1009.641782,946.2920341
Australia,1.B.1.a  Coal Mining and Handling,839.6589451,839.6589451,852.3992789,887.6771315,894.0371188,820.1199843,820.2932898,838.2882428,933.9377077,974.3127899,903.1649577,975.7550975,960.744599,930.0625373,910.8213971,924.3626405,995.3346528,1027.307024,1118.693026,1105.347021,1068.489271,1031.404216,1009.938701,1005.852095,970.6812393,925.6227399,1014.38099,1006.320625,942.4036868
Australia,1.B.1.a.i  Underground Mines,705.6304726,705.6304726,720.2010699,741.0253717,747.3152061,664.9199651,661.4207425,685.1926223,767.4476408,802.6620079,724.0869804,797.3033009,771.6878687,724.0437078,716.481138,730.4124157,780.9646165,813.2999788,907.1028244,906.5306407,862.8379417,817.3381117,826.5064777,802.911079,755.2105037,694.5612002,779.2571318,759.2803061,702.0524006
Australia,1.B.1.a.i.1  Mining Activities,664.1948236,664.1948236,681.7768113,683.5364358,666.9830628,589.8636361,596.596787,622.8319601,708.3142597,744.1027161,668.5841525,726.126009,693.5784796,634.6408979,594.3504837,633.2829285,680.6177399,724.9813194,814.7953904,802.1808244,772.0903826,729.1400838,758.7297016,741.1684287,690.1432381,632.2248095,716.360624,698.7400678,643.8850093
Australia,1.B.1.a.i.2  Post-Mining Activities,22.6517425,22.6517425,23.50650218,24.20022263,24.54063316,24.1212651,24.34594343,22.87519512,26.23883335,31.03183939,29.59859866,32.42428899,33.16577318,32.05493566,30.66870259,28.04203267,30.55806573,31.82422998,34.32494198,38.04800944,37.30844816,41.48955611,38.20376149,36.6893539,43.58313865,43.47556111,45.97472063,45.52210357,42.55342023
Australia,1.B.1.a.i.3  Abandoned Underground Mines,18.7839065,18.7839065,14.91775643,33.28871332,55.79151009,50.9350639,40.47801214,39.4854671,32.89454772,27.52745242,25.90422921,38.75300285,44.94361591,57.34787421,91.46195172,69.08745456,69.78881096,56.49442934,57.982492,66.30180687,53.4391109,46.70847179,29.57301463,25.05329648,21.484127,18.86082952,16.92178717,15.01813472,15.61397112
Australia,1.B.1.a.ii  Surface Mines,134.0284725,134.0284725,132.198209,146.6517598,146.7219127,155.2000191,158.8725473,153.0956205,166.4900669,171.650782,179.0779773,178.4517967,189.0567303,206.0188296,194.3402591,193.9502248,214.3700362,214.0070454,211.5902021,198.8163805,205.6513293,214.0661048,183.432223,202.9410156,215.4707356,231.0615397,235.123858,247.0403191,240.3512862
Australia,1.B.1.a.ii.1  Mining Activities,134.0284725,134.0284725,132.198209,146.6517598,146.7219127,155.2000191,158.8725473,153.0956205,166.4900669,171.650782,179.0779773,178.4517967,189.0567303,206.0188296,194.3402591,193.9502248,214.3700362,214.0070454,211.5902021,198.8163805,205.6513293,214.0661048,183.432223,202.9410156,215.4707356,231.0615397,235.123858,247.0403191,240.3512862
Australia,1.B.1.a.ii.2  Post-Mining Activities,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,1.B.1.b  Solid Fuel Transformation,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,1.B.1.c  Other,0.001311339,0.001311339,0.001794995,0.003475972,0.008615927,0.00968652,0.011980358,0.020971683,0.035260511,0.046454714,0.047624221,0.048488909,0.041818521,0.036051217,0.078218479,0.248145455,0.277728766,0.309502393,0.313492471,0.381529366,0.836576014,1.13146286,0.769529799,0.869319317,2.671850452,3.610850445,3.180025266,3.321156859,3.8883473
Australia,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,351.5131384,351.5131384,358.1154895,397.5730037,335.5219388,323.1602492,365.8034482,376.15417,390.6049574,355.4938474,285.7651824,299.6502692,290.2644411,272.7996627,269.2053408,286.1585169,260.5587745,275.3195905,243.3051474,268.374517,279.9410911,317.4860059,320.1380695,324.0164147,340.0220059,316.3830314,354.279326,407.9073946,482.0234699
Australia,1.B.2.a  Oil,3.081553645,3.081553645,3.040996343,3.245414863,3.565844358,3.538645839,3.35670203,3.216799334,3.190643684,3.171655904,2.997381987,3.173622007,3.78163513,4.406443527,3.920019015,3.593569628,2.693892907,2.942790528,3.281198321,3.074820642,3.769612179,4.652590815,5.333151292,4.892849862,5.60504554,3.702901424,5.268202446,3.191267724,2.303110333
Australia,1.B.2.a.i  Exploration,0.000210872,0.000210872,2.96896E-05,3.78633E-05,6.6562E-05,9.39479E-05,9.2234E-05,3.94782E-05,2.53396E-05,3.13155E-05,0.000125527,0.000210872,0.000466534,0.000552166,0.000215004,3.91967E-05,5.43406E-05,5.30977E-05,4.15712E-05,4.30948E-05,NO,0.000207102,0.000360162,0.000124334,0.000608499,NO,NO,0.001224337,0.006018969
Australia,1.B.2.a.ii  Production,0.458,0.458,0.4,0.5945,0.882,0.8725,0.606,0.3255,0.3035,0.278,0.2175,0.1895,0.8605,1.4165,1.1465,1.0965,0.036095238,0.495,0.646,0.583,1.697355343,2.77340636,3.396383595,3.014709838,4.058143109,1.991160457,3.842576492,1.926732636,1.095093453
Australia,1.B.2.a.iii  Transport,0.407962,0.407962,0.369222,0.349405,0.294722,0.2603775,0.2536725,0.29651,0.2533,0.222159,0.10699392,0.277534329,0.227972512,0.207930649,0.150858441,0.095825625,0.20966982,0.204868295,0.223012025,0.152435195,0.181475163,0.08137486,0.043450407,0.093600961,0.067146683,0.062502411,0.032031667,0.057500778,0.027750269
Australia,1.B.2.a.iv  Refining / Storage,2.215380773,2.215380773,2.271744653,2.301472,2.389055796,2.405674391,2.496937296,2.594749856,2.633818344,2.671465589,2.67276254,2.706376807,2.692696083,2.781460711,2.62244557,2.401204807,2.448073508,2.242869136,2.412144724,2.339342352,1.890781673,1.797602493,1.892957128,1.784414729,1.479147249,1.649238556,1.393594287,1.205809972,1.174247642
Australia,1.B.2.a.v  Distribution of Oil Products,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.a.vi  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
