Annual Net emissions/removals in kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query results for — Party: Australia and 44 other(s) | Year: Base year and 28 other(s) | Category: 1.  Energy and 85 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: SO₂ | Unit: kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Last Inventory Year (2017)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
Australia,1.A.2.f  Non-metallic Minerals,10.54041487,10.54041487,9.649376761,8.891381377,9.045656113,9.652244359,9.845706113,8.582131974,8.533768718,8.730172227,9.058920864,8.770002618,10.41267933,10.683691,12.48492655,12.70983067,12.1786549,12.19090782,12.50357734,13.00593709,11.08923565,10.89809421,10.77006007,10.18341381,9.181553109,8.82437318,8.360727012,7.883098259,8.03103125
Australia,1.A.2.g  Other,10.55082823,10.55082823,9.322647358,9.072385368,9.32627976,9.274928149,10.19313302,10.44006025,10.61799024,8.715438819,8.832964883,8.872662538,8.665490127,10.17922522,5.799143611,5.603562659,6.412608072,5.872365905,5.989443985,6.309685933,9.974637799,8.271467663,9.150201286,9.77859672,10.11263666,10.99692301,10.4067483,10.60957549,10.94103763
Australia,1.A.3  Transport,36.35289744,36.35289744,31.78578564,31.29093932,28.35576881,25.59037208,31.99640218,33.14694586,32.73696946,28.78828725,25.27816933,27.09390144,25.67911741,25.67587723,25.99515636,27.54867641,27.70445878,27.19703274,29.82166722,26.88279796,27.93490312,27.9239917,27.52629839,26.17357399,22.83366625,23.54138374,24.09022279,24.42565262,24.9222616
Australia,1.A.3.a  Domestic Aviation,0.309335003,0.309335003,0.383547595,0.415837207,0.436092541,0.46231483,0.544631905,0.597697434,0.637837948,0.578689306,0.560515365,0.582572048,0.646882218,0.581712787,0.555701075,0.581814823,0.632448485,0.665157099,0.721056544,0.7810048,0.784642497,0.798064797,0.895176657,0.934670215,0.991775531,1.00278983,1.006015331,1.029732774,1.029917134
Australia,1.A.3.b  Road Transportation,9.025569668,9.025569668,8.724773043,8.815859287,9.217522532,9.631521732,10.27762646,10.83091131,11.39689263,11.84453426,11.81059756,12.15752819,11.72805044,12.39955712,12.74064446,13.06768032,13.35817914,13.84336158,14.92264161,14.77584187,14.66274141,14.62286763,15.4696233,16.19732493,16.42746688,17.12321926,17.03950649,16.99939589,17.61720951
Australia,1.A.3.c  Railways,1.425204088,1.425204088,1.414150088,1.379636053,1.356875035,1.305977754,1.265495298,1.278282825,1.287768807,1.277763158,1.279519684,1.277238982,1.216760088,1.277678018,1.336648963,1.483072316,1.544890351,1.550877193,1.584559887,1.889866654,1.961819737,1.938197368,2.000403509,2.215245614,2.382991228,2.444684211,2.641964912,2.723614035,2.843371577
Australia,1.A.3.d  Domestic Navigation,25.58808414,25.58808414,21.25870258,20.67495376,17.34054323,14.18575848,19.90374245,20.43512651,19.40956465,15.08238739,11.62255525,13.07152072,12.08244045,11.41183146,11.35695252,12.41070288,12.16353766,11.132256,12.58798372,9.430654356,10.52034018,10.55949075,9.155666442,6.821001937,3.026126879,2.965535864,3.397580025,3.667769324,3.426476797
Australia,1.A.3.e  Other Transportation,0.004704542,0.004704542,0.004612334,0.004653009,0.004735473,0.00479928,0.004906078,0.004927778,0.004905425,0.004913135,0.004981469,0.005041492,0.004984213,0.005097839,0.005209345,0.005406077,0.005403146,0.005380872,0.005425455,0.005430276,0.005359302,0.005371153,0.005428484,0.00533129,0.005305731,0.005154581,0.005156037,0.005140604,0.005286587
Australia,1.A.4  Other Sectors,7.176831217,7.176831217,7.027236188,6.777410749,6.774099862,6.732707652,6.745094973,6.543289926,6.380178443,6.188830088,6.251746153,6.719126279,7.345210236,7.235043281,7.789331787,7.600815344,7.911886523,7.693912621,7.507812608,7.578184163,7.360614848,7.441487281,7.399523407,7.712104148,7.744446123,8.039294892,8.305827158,8.75169915,9.320538427
Australia,1.A.4.a  Commercial/Institutional,3.447500412,3.447500412,3.319794377,3.074655394,2.931483197,2.880477973,2.819923745,2.641844402,2.354071653,2.133809811,2.164817327,2.529884239,2.476265652,2.325785194,2.355422796,2.256336246,2.377991983,2.454654922,2.448143356,2.466134589,2.286694632,2.272018618,2.248617944,2.49352676,2.459055545,2.858382589,2.845971437,2.979263461,3.154744149
Australia,1.A.4.b  Residential,0.979623191,0.979623191,0.940628935,0.895800198,0.938731682,0.850364872,0.832078351,0.807314127,0.805499096,0.769244765,0.716225493,0.752501163,0.724611426,0.706857385,0.712746298,0.625416586,0.542852407,0.545536552,0.542865564,0.545753409,0.528523205,0.530913584,0.533056923,0.535601015,0.542673133,0.48994412,0.494323927,0.507774077,0.503165393
Australia,1.A.4.c  Agriculture/Forestry/Fishing,2.749707614,2.749707614,2.766812877,2.806955158,2.903884982,3.001864807,3.093092877,3.094131397,3.220607694,3.285775512,3.370703333,3.436740877,4.144333158,4.202400702,4.721162693,4.719062511,4.991042133,4.693721148,4.516803688,4.566296165,4.545397011,4.638555079,4.617848539,4.682976372,4.742717445,4.690968183,4.965531794,5.264661612,5.662628886
Australia,1.A.5  Other (Not specified elsewhere),0.191808422,0.191808422,0.169089727,0.193173048,0.186617635,0.219787902,0.286645316,0.324146061,0.334708167,0.273131737,0.221057148,0.210812198,0.179743413,0.174618622,0.163712613,0.167913889,0.17405081,0.182515599,0.440340119,0.438289628,0.231069512,0.263322645,0.305940565,0.296783847,0.278554979,0.350866409,0.305455795,0.356857093,0.305220179
Australia,1.A.5.a  Stationary,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.A.5.b  Mobile,0.191808422,0.191808422,0.169089727,0.193173048,0.186617635,0.219787902,0.286645316,0.324146061,0.334708167,0.273131737,0.221057148,0.210812198,0.179743413,0.174618622,0.163712613,0.167913889,0.17405081,0.182515599,0.440340119,0.438289628,0.231069512,0.263322645,0.305940565,0.296783847,0.278554979,0.350866409,0.305455795,0.356857093,0.305220179
Australia,1.B  Fugitive Emissions from Fuels,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA"
Australia,1.B.1  Solid Fuels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.1.b  Solid Fuel Transformation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.1.c  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.a  Oil,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.b  Natural Gas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.c  Venting and Flaring,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,International Bunkers,30.23194779,30.23194779,28.10963036,26.76636761,26.72687472,30.23088873,40.16215738,42.15648713,37.54687446,33.39538461,39.1157542,44.33572603,41.19702333,43.16837674,41.22763726,43.82571381,40.62250072,45.604642,42.00198411,48.66166443,45.5140062,36.04424066,32.18522338,41.9184498,33.6310025,38.55284049,28.11984724,28.54140873,29.35192804
Australia,International Aviation,0.516354,0.516354,0.5371,0.5699,0.61787,0.635828,0.696098,0.749726,0.777114,0.859278,0.86346,0.871168,0.92619,0.795482,0.70392572,0.845174,0.976987898,0.98892,1.10250249,1.09234555,1.116192436,1.219115832,1.189164,1.233772,1.299044,1.401216,1.392688,1.4657418,1.6027884
Australia,International Navigation,29.71559379,29.71559379,27.57253036,26.19646761,26.10900472,29.59506073,39.46605938,41.40676113,36.76976046,32.53610661,38.2522942,43.46455803,40.27083333,42.37289474,40.52371154,42.98053981,39.64551282,44.615722,40.89948162,47.56931888,44.39781377,34.82512483,30.99605938,40.6846778,32.3319585,37.15162449,26.72715924,27.07566693,27.74913964
Australia,Multilateral Operations,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.  Industrial Processes and Product Use,1025.371531,1025.371531,1010.997044,1098.184213,1185.653191,1212.06184,1097.433498,1167.69853,1187.547913,1118.139368,1194.686677,1666.207229,1885.68901,2045.481766,2001.018217,1753.320444,1776.004923,1695.72889,1681.024735,1718.93812,1820.196856,1618.822464,1773.984221,1791.437456,1713.499376,1819.422323,1723.345875,1820.70835,1647.699061
Australia,2.A  Mineral Industry,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.1  Cement Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4  Other Process Uses of Carbonates,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.a  Ceramics,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.b  Other Uses of Soda Ash,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.c  Non-metallurgical Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.A.4.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B  Chemical Industry,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B.1  Ammonia Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B.5  Carbide Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B.8  Petrochemical and Carbon Black Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.B.10  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.C  Metal Industry,1025.371531,1025.371531,1010.997044,1098.184213,1185.653191,1212.06184,1097.433498,1167.69853,1187.547913,1118.139368,1194.686677,1666.207229,1885.68901,2045.481766,2001.018217,1753.320444,1776.004923,1695.72889,1681.024735,1718.93812,1820.196856,1618.822464,1773.984221,1791.437456,1713.499376,1819.422323,1723.345875,1820.70835,1647.699061
Australia,2.C.1  Iron and Steel Production,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,2.C.2  Ferroalloys Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.C.3  Aluminium Production,31.5419,31.5419,31.56744,31.51636,33.22754,35.2452,32.8189,33.99374,35.6283,40.58306,43.06044,44.49068,45.66552,46.20186,47.3767,47.93858,48.2706,48.83248,49.90516,50.1861,50.58073398,49.19998063,49.63262266,49.62156384,45.61541052,45.41157578,42.1169924,42.19141596,38.81622834
Australia,2.C.4  Magnesium Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.C.5  Lead Production,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,2.C.6  Zinc Production,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,2.C.7  Other,993.829631,993.829631,979.429604,1066.667853,1152.425651,1176.81664,1064.614598,1133.70479,1151.919613,1077.556308,1151.626237,1621.716549,1840.02349,1999.279906,1953.641517,1705.381864,1727.734323,1646.89641,1631.119575,1668.75202,1769.616122,1569.622484,1724.351599,1741.815893,1667.883965,1774.010748,1681.228883,1778.516934,1608.882833
Australia,2.D  Non-energy Products from Fuels and Solvent Use,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA"
Australia,2.D.1  Lubricant Use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.D.2  Paraffin Wax Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.D.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.G  Other Product Manufacture and Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.G.4  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,2.H  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,2.H.2  Food and Beverages Industry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,3.  Agriculture,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,3.J  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,"4.  Land Use, Land-Use Change and Forestry",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,4.H  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,5.  Waste,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA"
Australia,5.C  Incineration and Open Burning of Waste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,5.C.1  Waste Incineration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,5.C.2  Open Burning of Waste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,5.E  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Austria,1.  Energy,71.69082587,71.69082587,69.11337025,52.84474591,51.61158116,45.94859194,45.63311319,42.92567683,39.37461809,34.67405089,32.83011904,30.73631043,31.71055358,30.7274656,30.61951273,26.12021509,24.58693888,25.42331259,22.13133581,19.06685245,13.80829012,15.04642298,14.28841295,13.81981116,13.77464246,13.96075549,13.28197236,12.85244453,12.13432963
Austria,1.AA  Fuel Combustion - Sectoral approach,69.69082587,69.69082587,67.81337025,50.84474591,49.51158116,44.66859194,44.10311319,41.72567683,39.30761809,34.63205089,32.78784088,30.69330759,31.66333454,30.68576404,30.57052897,26.07544321,24.546337,25.37495379,22.07805233,19.02216373,13.75229476,14.99876714,14.24339279,13.77476076,13.73564246,13.92475549,13.24297236,12.82944453,12.09832963
Austria,1.A.1  Energy Industries,14.0607136,14.0607136,15.42850046,8.601874785,10.07914132,7.737141347,8.934729504,7.826472023,9.107864532,7.355836419,7.171406689,7.052025422,7.960904619,7.558104627,7.614627908,7.162928374,6.703369513,7.245614167,5.424232268,2.98840485,2.642435327,2.762610525,2.333106876,2.002793057,1.626090996,1.796971581,1.421646857,1.348820824,1.28657858
Austria,1.A.1.a  Public Electricity and Heat Production,11.80529557,11.80529557,13.31561764,5.752231036,6.654855147,4.704734166,5.947379578,4.337060262,5.44436353,3.558929819,3.618860327,3.609486274,4.34249824,3.865889473,3.93070273,3.326585512,3.351238227,3.553196397,2.18880434,2.136122286,2.060004213,2.14232071,1.895667919,1.55667785,1.368736061,1.277631708,1.185161952,0.988351489,0.926057267
Austria,1.A.1.b  Petroleum Refining,2.252308,2.252308,2.109681,2.846816,3.421979,3.029949,2.984,3.488,3.662,3.795,3.551,3.441,3.617,3.691,3.683,3.835,3.35,3.691,3.234,0.851,0.581,0.619,0.436,0.445,0.256,0.518,0.235,0.359,0.359
Austria,1.A.1.c  Manufacture of Solid Fuels and Other Energy Industries,0.003110024,0.003110024,0.003201827,0.002827749,0.002307169,0.002458181,0.003349926,0.00141176,0.001501002,0.0019066,0.001546362,0.001539148,0.001406379,0.001215153,0.000925178,0.001342861,0.002131286,0.00141777,0.001427928,0.001282564,0.001431114,0.001289816,0.001438958,0.001115207,0.001354935,0.001339873,0.001484905,0.001469335,0.001521313
Austria,1.A.2  Manufacturing Industries and Construction,17.90142476,17.90142476,17.09676056,10.51904733,11.17902912,10.89389878,10.54185658,11.99622145,13.79881009,11.59398848,10.09070296,9.536562522,9.347848587,10.26629741,10.20164622,9.448877997,10.30430941,10.74603676,10.6099478,10.03939052,8.585017152,9.726034462,9.980334516,9.934278353,10.26132821,10.55184357,10.27740533,9.910832689,9.246587272
Austria,1.A.2.a  Iron and Steel,6.729272405,6.729272405,5.349430553,3.480164017,3.940961284,4.243989675,4.216327077,4.761113271,4.756756855,4.703884362,4.735689414,4.466746075,4.796749582,4.898389397,5.038272275,4.709094415,5.257679052,5.691334924,5.51474741,5.275239225,3.98483693,4.924759822,5.08852467,5.169866372,5.300391528,5.332932509,5.421906959,5.384113355,4.883770643
